date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:01:48	2636/2636	---M--	404	error ('Not%20Found')	text/html	etag:1540654667-ssl	https://atmos.atomui.com/robots.txt		(from )
15:01:48	96505/96505	---M-Z	200	added ('OK')	text/html	etag:%2294b116d6058df8dc2a9bdae5ae65289b-ssl-df%22	https://atmos.atomui.com/light/	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/index.html	(from )
15:01:49	1402/1402	---M--	200	added ('OK')	image/png	etag:%227f91785eaff4d50f29eb51b6285ac6ca-ssl%22	https://atmos.atomui.com/light/assets/img/logo.png	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/logo.png	(from https://atmos.atomui.com/light/)
15:01:50	250/250	---M-Z	200	added ('OK')	text/css	etag:cd76bbf2eb5643c9228d04f0c26820688301aae1-df	https://d33wubrfki0l68.cloudfront.net/css/478ccdc1892151837f9e7163badb055b8a1833a5/assets/vendor/pace/pace.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/css/478ccdc1892151837f9e7163badb055b8a1833a5/assets/vendor/pace/pace.css	(from https://atmos.atomui.com/light/)
15:01:51	12346/12346	---MCZ	200	added ('OK')	application/javascript	etag:4e0fe768bcf001ad4e39e3e07c6a76e1b5f1abed-df	https://d33wubrfki0l68.cloudfront.net/js/3d1965f9e8e63c62b671967aafcad6603deec90c/assets/vendor/pace/pace.min.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/js/3d1965f9e8e63c62b671967aafcad6603deec90c/assets/vendor/pace/pace.min.js	(from https://atmos.atomui.com/light/)
15:01:52	41214/41214	---M-Z	200	added ('OK')	text/css	etag:4f2e9182cc5dc9bd5fc53f0e1cb22324f1d7916d-df	https://d33wubrfki0l68.cloudfront.net/bundles/291bbeead57f19651f311362abe809b67adc3fb5.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/bundles/291bbeead57f19651f311362abe809b67adc3fb5.css	(from https://atmos.atomui.com/light/)
15:01:53	55136/55136	---MCZ	200	added ('OK')	text/css	etag:07cc8ce897351548619ac8675ed94233107f282b-df	https://d33wubrfki0l68.cloudfront.net/bundles/dcd1663bd4b40ee5b03564aeb0245515dd3277b0.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/bundles/dcd1663bd4b40ee5b03564aeb0245515dd3277b0.css	(from https://atmos.atomui.com/light/)
15:01:53	150298/150298	---MCZ	200	added ('OK')	text/css	etag:f80c48f6ee1ccb2dd5be1ac72af5067e992e68dc-df	https://d33wubrfki0l68.cloudfront.net/css/d9479893c1910021016c62f67bb4b273d80e150e/light/assets/fonts/materialdesignicons/materialdesignicons.min.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/css/d9479893c1910021016c62f67bb4b273d80e150e/light/assets/fonts/materialdesignicons/materialdesignicons.min.css	(from https://atmos.atomui.com/light/)
15:01:54	10394/10394	---M-Z	200	added ('OK')	text/css	etag:b29374a78046c9578183313736f215ab75020266-df	https://d33wubrfki0l68.cloudfront.net/css/0940f25997c8e50e65e95510b30245d116f639f0/light/assets/fonts/feather/feather-icons.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/css/0940f25997c8e50e65e95510b30245d116f639f0/light/assets/fonts/feather/feather-icons.css	(from https://atmos.atomui.com/light/)
15:01:55	1230545/1230545	---M--	200	added ('OK')	image/jpeg	etag:%22751fb10ee278ed3f93350eac459bc517%22	https://cdn.dribbble.com/users/180706/screenshots/5424805/the_sceens_-_mobile_perspective_mockup_3_-_by_tranmautritam.jpg	C:/Users/HP/Desktop/Temp/cdn.dribbble.com/users/180706/screenshots/5424805/the_sceens_-_mobile_perspective_mockup_3_-_by_tranmautritam.jpg	(from https://atmos.atomui.com/light/)
15:01:55	201267/201267	---MCZ	200	added ('OK')	text/css	etag:59e4fd3286c0201c714eb628652217c0ec08bd07-df	https://d33wubrfki0l68.cloudfront.net/css/16e33a95bb46f814f87079394f72ef62972bd197/light/assets/css/atmos.min.css	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/css/16e33a95bb46f814f87079394f72ef62972bd197/light/assets/css/atmos.min.css	(from https://atmos.atomui.com/light/)
15:01:55	95347/95347	---M-Z	200	added ('OK')	text/html	etag:%224ce9ce75096e77d1dc5bbb33c3468e79-ssl-df%22	https://atmos.atomui.com/light/dashboard-02	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/dashboard-02.html	(from https://atmos.atomui.com/light/)
15:01:55	84578/84578	---M-Z	200	added ('OK')	text/html	etag:%2269c5eb6c91874c95635c99e7d8783b9a-ssl-df%22	https://atmos.atomui.com/light/dashboard-03	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/dashboard-03.html	(from https://atmos.atomui.com/light/)
15:01:55	86230/86230	---M-Z	200	added ('OK')	text/html	etag:%2211e58fa89f1793aea6e7db8e76537dd7-ssl-df%22	https://atmos.atomui.com/light/dashboard-04	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/dashboard-04.html	(from https://atmos.atomui.com/light/)
15:01:55	100784/100784	---M-Z	200	added ('OK')	text/html	etag:%22e23507b98259197579aadb33d9386fcc-ssl-df%22	https://atmos.atomui.com/light/forms	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forms.html	(from https://atmos.atomui.com/light/)
15:01:56	109165/109165	---M-Z	200	added ('OK')	text/html	etag:%22cb276720b5407e27217a916a12ac0c1d-ssl-df%22	https://atmos.atomui.com/light/forms-custom	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forms-custom.html	(from https://atmos.atomui.com/light/)
15:01:56	94245/94245	---M-Z	200	added ('OK')	text/html	etag:%22b3011a645a8d0dcbcbc234f49c9dbbe5-ssl-df%22	https://atmos.atomui.com/light/forms-advance	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forms-advance.html	(from https://atmos.atomui.com/light/)
15:01:56	21322/21322	---M-Z	200	added ('OK')	text/html	etag:%22f99be07bdb89d55cb812ab89bd5aeeef-ssl-df%22	https://atmos.atomui.com/light/forms-wizard	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forms-wizard.html	(from https://atmos.atomui.com/light/)
15:01:56	88109/88109	---M-Z	200	added ('OK')	text/html	etag:%22f2ede7d4ee8ee9a6759655916ad44579-ssl-df%22	https://atmos.atomui.com/light/alerts	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/alerts.html	(from https://atmos.atomui.com/light/)
15:01:57	87501/87501	---M-Z	200	added ('OK')	text/html	etag:%223d0cf24a3c45599cc478616952379bd2-ssl-df%22	https://atmos.atomui.com/light/avatar	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/avatar.html	(from https://atmos.atomui.com/light/)
15:01:58	94909/94909	---M-Z	200	added ('OK')	text/html	etag:%22ed81cee2bdb6fb10863db11faa6144d6-ssl-df%22	https://atmos.atomui.com/light/buttons	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/buttons.html	(from https://atmos.atomui.com/light/)
15:01:58	79724/79724	---M-Z	200	added ('OK')	text/html	etag:%227454dbee26ddbb18a57a0cda3bcbdc00-ssl-df%22	https://atmos.atomui.com/light/icons	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/icons.html	(from https://atmos.atomui.com/light/)
15:01:58	86569/86569	---MCZ	200	added ('OK')	text/html	etag:%228ea38686005e6f8fea8ba73c5ae5614e-ssl-df%22	https://atmos.atomui.com/light/cards	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/cards.html	(from https://atmos.atomui.com/light/)
15:01:59	139725/139725	---MCZ	200	added ('OK')	text/html	etag:%2259cc09a38b6aa0f798a62a2e922a6e83-ssl-df%22	https://atmos.atomui.com/light/modal	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/modal.html	(from https://atmos.atomui.com/light/)
15:02:00	88824/88824	---MCZ	200	added ('OK')	text/html	etag:%227830c59ede282d336176b52d227f2e2a-ssl-df%22	https://atmos.atomui.com/light/notification	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/notification.html	(from https://atmos.atomui.com/light/)
15:02:00	86701/86701	---M-Z	200	added ('OK')	text/html	etag:%225f39ef6f94394e9af35f2d9aa4c8e79a-ssl-df%22	https://atmos.atomui.com/light/typography	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/typography.html	(from https://atmos.atomui.com/light/)
15:02:00	103391/103391	---M-Z	200	added ('OK')	text/html	etag:%2222ecf98ab75db4c4c77a08c6853ccf70-ssl-df%22	https://atmos.atomui.com/light/tabs	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/tabs.html	(from https://atmos.atomui.com/light/)
15:02:00	79857/79857	---M-Z	200	added ('OK')	text/html	etag:%227fbe474c1672d64bb6af79015f770c08-ssl-df%22	https://atmos.atomui.com/light/sweetalert	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/sweetalert.html	(from https://atmos.atomui.com/light/)
15:02:01	96235/96235	---M-Z	200	added ('OK')	text/html	etag:%2235a7685e5a048c66b04949e89de874d5-ssl-df%22	https://atmos.atomui.com/light/accordian	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/accordian.html	(from https://atmos.atomui.com/light/)
15:02:01	79992/79992	---M-Z	200	added ('OK')	text/html	etag:%221a73077ead63b74788e4a358316a0cd9-ssl-df%22	https://atmos.atomui.com/light/tooltip	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/tooltip.html	(from https://atmos.atomui.com/light/)
15:02:01	76310/76310	---M-Z	200	added ('OK')	text/html	etag:%22b9c5e1f5b6189ae037bc568fe827f400-ssl-df%22	https://atmos.atomui.com/light/color	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/color.html	(from https://atmos.atomui.com/light/)
15:02:02	84305/84305	---M-Z	200	added ('OK')	text/html	etag:%22e10215385922e206ff39be7f6327d544-ssl-df%22	https://atmos.atomui.com/light/spinners	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/spinners.html	(from https://atmos.atomui.com/light/)
15:02:02	81982/81982	---M-Z	200	added ('OK')	text/html	etag:%22b5534fbefc188a6e6c7ad986b69f061d-ssl-df%22	https://atmos.atomui.com/light/blockui	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/blockui.html	(from https://atmos.atomui.com/light/)
15:02:02	82184/82184	---M-Z	200	added ('OK')	text/html	etag:%2225f3fe29033b56262a6f64afc49ae1f0-ssl-df%22	https://atmos.atomui.com/light/jstree	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/jstree.html	(from https://atmos.atomui.com/light/)
15:02:03	82138/82138	---MCZ	200	added ('OK')	text/html	etag:%2240fe75111a166b0d3bb9c4b5c6d8d7a9-ssl-df%22	https://atmos.atomui.com/light/wireframe	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/wireframe.html	(from https://atmos.atomui.com/light/)
15:02:03	156838/156838	---M-Z	200	added ('OK')	text/html	etag:%22dbdc57313c3f9ab7f4764ffb9b10baa0-ssl-df%22	https://atmos.atomui.com/light/widget-01	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/widget-01.html	(from https://atmos.atomui.com/light/)
15:02:04	112908/112908	---MCZ	200	added ('OK')	text/html	etag:%2288bff462b803829fc094bb5904b86009-ssl-df%22	https://atmos.atomui.com/light/widget-02	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/widget-02.html	(from https://atmos.atomui.com/light/)
15:02:04	95247/95247	---M-Z	200	added ('OK')	text/html	etag:%226b15038859eaa3ceb4daf1edf6135ce5-ssl-df%22	https://atmos.atomui.com/light/kanban	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/kanban.html	(from https://atmos.atomui.com/light/)
15:02:04	95835/95835	---M-Z	200	added ('OK')	text/html	etag:%225f34c141b055f871ada42c1f4670d6fb-ssl-df%22	https://atmos.atomui.com/light/chat	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/chat.html	(from https://atmos.atomui.com/light/)
15:02:05	114265/114265	---M-Z	200	added ('OK')	text/html	etag:%22df6d6b150db5a39fc20103e5ab5e55d1-ssl-df%22	https://atmos.atomui.com/light/mail	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/mail.html	(from https://atmos.atomui.com/light/)
15:02:05	80989/80989	---M-Z	200	added ('OK')	text/html	etag:%228ea5cadd01eba77b067b6b1123776cf4-ssl-df%22	https://atmos.atomui.com/light/guide	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/guide.html	(from https://atmos.atomui.com/light/)
15:02:05	79446/79446	---M-Z	200	added ('OK')	text/html	etag:%222ad97652b5e21bb1380ec9219c452b31-ssl-df%22	https://atmos.atomui.com/light/todo	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/todo.html	(from https://atmos.atomui.com/light/)
15:02:05	110417/110417	---M-Z	200	added ('OK')	text/html	etag:%225a361daa5be92d799e59fc67de623282-ssl-df%22	https://atmos.atomui.com/light/profile	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/profile.html	(from https://atmos.atomui.com/light/)
15:02:06	96694/96694	---MCZ	200	added ('OK')	text/html	etag:%221e3de1bddfdeaf11bc2fcfa3ce90aec3-ssl-df%22	https://atmos.atomui.com/light/timeline	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/timeline.html	(from https://atmos.atomui.com/light/)
15:02:07	102126/102126	---MCZ	200	added ('OK')	text/html	etag:%22f910538e4caafbe742ce268e66e94283-ssl-df%22	https://atmos.atomui.com/light/contacts	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/contacts.html	(from https://atmos.atomui.com/light/)
15:02:07	11293/11293	---M-Z	200	added ('OK')	text/html	etag:%22b13ab6d2132ae1b8b46e3882c36861e5-ssl-df%22	https://atmos.atomui.com/light/login	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/login.html	(from https://atmos.atomui.com/light/)
15:02:07	12976/12976	---M-Z	200	added ('OK')	text/html	etag:%220708e79b826a48e3265ee8a6d8669c99-ssl-df%22	https://atmos.atomui.com/light/signup	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/signup.html	(from https://atmos.atomui.com/light/)
15:02:07	11629/11629	---M-Z	200	added ('OK')	text/html	etag:%22ab5de9ef38a6fc58b757ff8b705b8c4a-ssl-df%22	https://atmos.atomui.com/light/reset	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/reset.html	(from https://atmos.atomui.com/light/)
15:02:07	11574/11574	---M-Z	200	added ('OK')	text/html	etag:%22903f92564c2d7e749dccddf18b9c4005-ssl-df%22	https://atmos.atomui.com/light/logout	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/logout.html	(from https://atmos.atomui.com/light/)
15:02:08	89206/89206	---M-Z	200	added ('OK')	text/html	etag:%2292bedaed5d336f40599e77839f63536e-ssl-df%22	https://atmos.atomui.com/light/setting	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/setting.html	(from https://atmos.atomui.com/light/)
15:02:08	15549/15549	---MCZ	200	added ('OK')	text/html	etag:%22925bd9ed64e9ba77ce04daf3f20479ac-ssl-df%22	https://atmos.atomui.com/light/status	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/status.html	(from https://atmos.atomui.com/light/)
15:02:09	83792/83792	---M-Z	200	added ('OK')	text/html	etag:%2209ca592ed9e2b3442ee193d634400112-ssl-df%22	https://atmos.atomui.com/light/apexchart	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/apexchart.html	(from https://atmos.atomui.com/light/)
15:02:09	81008/81008	---M-Z	200	added ('OK')	text/html	etag:%220f0fd8cbf8c0c98d1215ed96a26c5698-ssl-df%22	https://atmos.atomui.com/light/chartjs	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/chartjs.html	(from https://atmos.atomui.com/light/)
15:02:09	79750/79750	---M-Z	200	added ('OK')	text/html	etag:%229c63317accfbf3a746a05aefec634fb7-ssl-df%22	https://atmos.atomui.com/light/googlechart	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/googlechart.html	(from https://atmos.atomui.com/light/)
15:02:09	79861/79861	---M-Z	200	added ('OK')	text/html	etag:%2251eda9f1506fcffdac724041a61c109e-ssl-df%22	https://atmos.atomui.com/light/chartist	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/chartist.html	(from https://atmos.atomui.com/light/)
15:02:09	105157/105157	---M-Z	200	added ('OK')	text/html	etag:%226b0fbc941d3835f1a90a2588a7863903-ssl-df%22	https://atmos.atomui.com/light/table	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/table.html	(from https://atmos.atomui.com/light/)
15:02:10	103258/103258	---M-Z	200	added ('OK')	text/html	etag:%22bf182c69eea8c42c644fc2b3e2e190fd-ssl-df%22	https://atmos.atomui.com/light/datatable	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/datatable.html	(from https://atmos.atomui.com/light/)
15:02:11	103283/103283	---MCZ	200	added ('OK')	text/html	etag:%2228b2d771e3213b1e9c7dd69374a7ead6-ssl-df%22	https://atmos.atomui.com/light/datatable-height	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/datatable-height.html	(from https://atmos.atomui.com/light/)
15:02:12	102936/102936	---MCZ	200	added ('OK')	text/html	etag:%222069342f87fdf7135e0db6c78dbe2b59-ssl-df%22	https://atmos.atomui.com/light/datatable-multi	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/datatable-multi.html	(from https://atmos.atomui.com/light/)
15:02:12	77180/77180	---M-Z	200	added ('OK')	text/html	etag:%229c8f9dd3f9ac368260535294675da186-ssl-df%22	https://atmos.atomui.com/light/mapael	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/mapael.html	(from https://atmos.atomui.com/light/)
15:02:12	77771/77771	---M-Z	200	added ('OK')	text/html	etag:%22bd1f0ebb785fb7fa1f7ecbc86b2d7363-ssl-df%22	https://atmos.atomui.com/light/google-maps	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/google-maps.html	(from https://atmos.atomui.com/light/)
15:02:13	82114/82114	---M-Z	200	added ('OK')	text/html	etag:%22bb209d130cf9c8b6cbd69501aa7fd4f5-ssl-df%22	https://atmos.atomui.com/light/calender-create	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/calender-create.html	(from https://atmos.atomui.com/light/)
15:02:13	78318/78318	---M-Z	200	added ('OK')	text/html	etag:%229ecae2c8305e62485adac36bd8cd83b3-ssl-df%22	https://atmos.atomui.com/light/calender	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/calender.html	(from https://atmos.atomui.com/light/)
15:02:13	123019/123019	---M-Z	200	added ('OK')	text/html	etag:%224144221f75af5a81ab909cf9de753aec-ssl-df%22	https://atmos.atomui.com/light/invoice	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/invoice.html	(from https://atmos.atomui.com/light/)
15:02:13	85315/85315	---M-Z	200	added ('OK')	text/html	etag:%22708ca22aa7748a0fe9aa95fcf38c6036-ssl-df%22	https://atmos.atomui.com/light/invoice-single	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/invoice-single.html	(from https://atmos.atomui.com/light/)
15:02:14	79351/79351	---M-Z	200	added ('OK')	text/html	etag:%222547e4ddf40ab1ebd2770844a8e07672-ssl-df%22	https://atmos.atomui.com/light/tinymce	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/tinymce.html	(from https://atmos.atomui.com/light/)
15:02:14	80705/80705	---M-Z	200	added ('OK')	text/html	etag:%224a53a843ac05bdf42688da307f183d1a-ssl-df%22	https://atmos.atomui.com/light/summernote	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/summernote.html	(from https://atmos.atomui.com/light/)
15:02:14	77576/77576	---M-Z	200	added ('OK')	text/html	etag:%2279b69309a97cf15ae778c9b6903502ef-ssl-df%22	https://atmos.atomui.com/light/trumbowyg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/trumbowyg.html	(from https://atmos.atomui.com/light/)
15:02:14	10383/10383	---M-Z	200	added ('OK')	text/html	etag:%22b45be52e4ffb19852c4431e63ee2d174-ssl-df%22	https://atmos.atomui.com/light/404	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/404.html	(from https://atmos.atomui.com/light/)
15:02:15	10377/10377	---M-Z	200	added ('OK')	text/html	etag:%2250aee73c4f6c1c0e62ec7dfc2d6fe3e8-ssl-df%22	https://atmos.atomui.com/light/502	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/502.html	(from https://atmos.atomui.com/light/)
15:02:15	10351/10351	---M-Z	200	added ('OK')	text/html	etag:%2277707da84dc55ff8bcb1228385d293ad-ssl-df%22	https://atmos.atomui.com/light/503	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/503.html	(from https://atmos.atomui.com/light/)
15:02:15	10357/10357	---M-Z	200	added ('OK')	text/html	etag:%221453483cb1a45499d68ad7fc2cec6490-ssl-df%22	https://atmos.atomui.com/light/403	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/403.html	(from https://atmos.atomui.com/light/)
15:02:15	38193/38193	---M-Z	200	added ('OK')	text/html	etag:%227c126bfa402da629b41bf6a3644cb4b4-ssl-df%22	https://atmos.atomui.com/light/emails/confirm-mail	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/emails/confirm-mail.html	(from https://atmos.atomui.com/light/)
15:02:16	52282/52282	---M-Z	200	added ('OK')	text/html	etag:%222bd79e5644c9b0afe934eadf1e342b43-ssl-df%22	https://atmos.atomui.com/light/emails/password-reset	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/emails/password-reset.html	(from https://atmos.atomui.com/light/)
15:02:16	38710/38710	---M-Z	200	added ('OK')	text/html	etag:%22caca55fc657dc48ae222fff9ef2d0197-ssl-df%22	https://atmos.atomui.com/light/emails/confirm-subscription	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/emails/confirm-subscription.html	(from https://atmos.atomui.com/light/)
15:02:16	41053/41053	---M-Z	200	added ('OK')	text/html	etag:%22447bc3d75722f0af00f6c4ba6d57b029-ssl-df%22	https://atmos.atomui.com/light/emails/message	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/emails/message.html	(from https://atmos.atomui.com/light/)
15:02:17	94670/94670	---M-Z	200	added ('OK')	text/html	etag:%220557ee37a3f3ffafedb7992609e5069a-ssl-df%22	https://atmos.atomui.com/light/forum-home	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forum-home.html	(from https://atmos.atomui.com/light/)
15:02:17	92776/92776	---M-Z	200	added ('OK')	text/html	etag:%220927d4e03cef3356a29669be526f2b1a-ssl-df%22	https://atmos.atomui.com/light/forum-thread	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forum-thread.html	(from https://atmos.atomui.com/light/)
15:02:17	85633/85633	---M-Z	200	added ('OK')	text/html	etag:%22fd92f0cc494bf081189f9f146030a49f-ssl-df%22	https://atmos.atomui.com/light/forum-discussion	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/forum-discussion.html	(from https://atmos.atomui.com/light/)
15:02:17	12311/12311	---M--	200	added ('OK')	image/jpeg	etag:%2230c91c2fc63e8710e959c879563124f7-ssl%22	https://atmos.atomui.com/light/assets/img/logos/mailchimp.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/logos/mailchimp.jpg	(from https://atmos.atomui.com/light/)
15:02:18	88329/88329	---M--	200	added ('OK')	image/jpeg	etag:%22835ef6ca8ef438b72d11d01668a83e3a-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-5.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-5.jpg	(from https://atmos.atomui.com/light/)
15:02:18	33640/33640	---M--	200	added ('OK')	image/jpeg	etag:%22f3397cebf98bb1a00a91105c0b508167-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-4.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-4.jpg	(from https://atmos.atomui.com/light/)
15:02:19	35628/35628	---M--	200	added ('OK')	image/jpeg	etag:%22fac199b660c7c4c93907d46a41e12d4b-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-1.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-1.jpg	(from https://atmos.atomui.com/light/)
15:02:20	61499/61499	---M--	200	added ('OK')	image/jpeg	etag:%22de1fc2854b848c26c2ea72b919305a4c-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-2.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-2.jpg	(from https://atmos.atomui.com/light/)
15:02:21	95497/95497	---M--	200	added ('OK')	image/jpeg	etag:%223fdef2f17f231d8c7c6bcd8a25555e72-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-8.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-8.jpg	(from https://atmos.atomui.com/light/)
15:02:22	648323/648323	---M-Z	200	added ('OK')	application/javascript	etag:518577c909efc0c68af3ac3e896cbc0800bad438-df	https://d33wubrfki0l68.cloudfront.net/bundles/9556cd6744b0b19628598270bd385082cda6a269.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/bundles/9556cd6744b0b19628598270bd385082cda6a269.js	(from https://atmos.atomui.com/light/)
15:02:23	2245/2245	---M-Z	200	added ('OK')	application/javascript	etag:20369e8037febaf565ff56a10d502383479197e4-df	https://d33wubrfki0l68.cloudfront.net/js/d678dabfdc5c3131d492af7ef517fbe46fbbd8e4/light/assets/js/dashboard-01.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/js/d678dabfdc5c3131d492af7ef517fbe46fbbd8e4/light/assets/js/dashboard-01.js	(from https://atmos.atomui.com/light/)
15:02:23	65847/65847	---M--	200	added ('OK')	image/jpeg	etag:%228e937f458c99eb0b528d3e71e1d5cad4-ssl%22	https://atmos.atomui.com/light/assets/img/users/user-3.jpg	C:/Users/HP/Desktop/Temp/atmos.atomui.com/light/assets/img/users/user-3.jpg	(from https://atmos.atomui.com/light/)
15:02:23	408261/408261	---MCZ	200	added ('OK')	application/javascript	etag:e7e98cc330fa5eb65cdc94303fab83c4a9d208fe-df	https://d33wubrfki0l68.cloudfront.net/js/c36248babf70a3c7ad1dcd98d4250fa60842eea9/assets/vendor/apexchart/apexcharts.min.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/js/c36248babf70a3c7ad1dcd98d4250fa60842eea9/assets/vendor/apexchart/apexcharts.min.js	(from https://atmos.atomui.com/light/)
15:02:24	3317/3317	---M-Z	200	added ('OK')	application/javascript	etag:7ee23632189ee61c15aeffa08e09eb1dc99a6a28-df	https://d33wubrfki0l68.cloudfront.net/js/67402a3f617470ab013a6bebaa4dd07784dd9948/light/assets/js/dashboard-02.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/js/67402a3f617470ab013a6bebaa4dd07784dd9948/light/assets/js/dashboard-02.js	(from https://atmos.atomui.com/light/dashboard-02)
15:02:24	783/783	---M-Z	200	added ('OK')	application/javascript	etag:11d1ff90e558f7463e203333980e5666d66e0318-df	https://d33wubrfki0l68.cloudfront.net/js/acb1a4917411e3025d0ead4bd55f15b3d3803d2e/light/assets/js/dashboard-03.js	C:/Users/HP/Desktop/Temp/d33wubrfki0l68.cloudfront.net/js/acb1a4917411e3025d0ead4bd55f15b3d3803d2e/light/assets/js/dashboard-03.js	(from https://atmos.atomui.com/light/dashboard-03)
